Hour,price
4141,0.132
4142,0.132
4143,0.132
4144,0.132
4145,0.132
4146,0.094
4147,0.094
4148,0.065
4149,0.065
4150,0.065
4151,0.065
4152,0.065
4153,0.065
4154,0.065
4155,0.065
4156,0.065
4157,0.065
4158,0.065
4159,0.065
4160,0.094
4161,0.094
4162,0.094
4163,0.094
4164,0.132
4165,0.132
4166,0.132
4167,0.132
4168,0.132
4169,0.132
4170,0.094
4171,0.094
4172,0.065
4173,0.065
4174,0.065
4175,0.065
4176,0.065
4177,0.065
4178,0.065
4179,0.065
4180,0.065
4181,0.065
4182,0.065
4183,0.065
4184,0.094
4185,0.094
4186,0.094
4187,0.094
4188,0.132
4189,0.132
4190,0.132
4191,0.132
4192,0.132
4193,0.132
4194,0.094
4195,0.094
4196,0.065
4197,0.065
4198,0.065
4199,0.065
4200,0.065
4201,0.065
4202,0.065
4203,0.065
4204,0.065
4205,0.065
4206,0.065
4207,0.065
4208,0.094
4209,0.094
4210,0.094
4211,0.094
4212,0.132
4213,0.132
4214,0.132
4215,0.132
4216,0.132
4217,0.132
4218,0.094
4219,0.094
4220,0.065
4221,0.065
4222,0.065
4223,0.065
4224,0.065
4225,0.065
4226,0.065
4227,0.065
4228,0.065
4229,0.065
4230,0.065
4231,0.065
4232,0.065
4233,0.065
4234,0.065
4235,0.065
4236,0.065
4237,0.065
4238,0.065
4239,0.065
4240,0.065
4241,0.065
4242,0.065
4243,0.065
4244,0.065
4245,0.065
4246,0.065
4247,0.065
4248,0.065
4249,0.065
4250,0.065
4251,0.065
4252,0.065
4253,0.065
4254,0.065
4255,0.065
4256,0.065
4257,0.065
4258,0.065
4259,0.065
4260,0.065
4261,0.065
4262,0.065
4263,0.065
4264,0.065
4265,0.065
4266,0.065
4267,0.065
4268,0.065
4269,0.065
4270,0.065
4271,0.065
4272,0.065
4273,0.065
4274,0.065
4275,0.065
4276,0.065
4277,0.065
4278,0.065
4279,0.065
4280,0.094
4281,0.094
4282,0.094
4283,0.094
4284,0.132
4285,0.132
4286,0.132
4287,0.132
4288,0.132
4289,0.132
4290,0.094
4291,0.094
4292,0.065
4293,0.065
4294,0.065
4295,0.065
4296,0.065
4297,0.065
4298,0.065
4299,0.065
4300,0.065
4301,0.065
4302,0.065
4303,0.065
4304,0.094
4305,0.094
4306,0.094
4307,0.094
4308,0.132
4309,0.132
4310,0.132
4311,0.132
4312,0.132
4313,0.132
4314,0.094
4315,0.094
4316,0.065
4317,0.065
4318,0.065
4319,0.065
4320,0.065
4321,0.065
4322,0.065
4323,0.065
4324,0.065
4325,0.065
4326,0.065
4327,0.065
4328,0.094
4329,0.094
4330,0.094
4331,0.094
4332,0.132
4333,0.132
4334,0.132
4335,0.132
4336,0.132
4337,0.132
4338,0.094
4339,0.094
4340,0.065
4341,0.065
4342,0.065
4343,0.065
4344,0.065
4345,0.065
4346,0.065
4347,0.065
4348,0.065
4349,0.065
4350,0.065
4351,0.065
4352,0.094
4353,0.094
4354,0.094
4355,0.094
4356,0.132
4357,0.132
4358,0.132
4359,0.132
4360,0.132
4361,0.132
4362,0.094
4363,0.094
4364,0.065
4365,0.065
4366,0.065
4367,0.065
4368,0.065
4369,0.065
4370,0.065
4371,0.065
4372,0.065
4373,0.065
4374,0.065
4375,0.065
4376,0.094
4377,0.094
4378,0.094
4379,0.094
4380,0.132
4381,0.132
4382,0.132
4383,0.132
4384,0.132
4385,0.132
4386,0.094
4387,0.094
4388,0.065
4389,0.065
4390,0.065
4391,0.065
4392,0.065
4393,0.065
4394,0.065
4395,0.065
4396,0.065
4397,0.065
4398,0.065
4399,0.065
4400,0.065
4401,0.065
4402,0.065
4403,0.065
4404,0.065
4405,0.065
4406,0.065
4407,0.065
4408,0.065
4409,0.065
4410,0.065
4411,0.065
4412,0.065
4413,0.065
4414,0.065
4415,0.065
4416,0.065
4417,0.065
4418,0.065
4419,0.065
4420,0.065
4421,0.065
4422,0.065
4423,0.065
4424,0.065
4425,0.065
4426,0.065
4427,0.065
4428,0.065
4429,0.065
4430,0.065
4431,0.065
4432,0.065
4433,0.065
4434,0.065
4435,0.065
4436,0.065
4437,0.065
4438,0.065
4439,0.065
4440,0.065
4441,0.065
4442,0.065
4443,0.065
4444,0.065
4445,0.065
4446,0.065
4447,0.065
4448,0.094
4449,0.094
4450,0.094
4451,0.094
4452,0.132
4453,0.132
4454,0.132
4455,0.132
4456,0.132
4457,0.132
4458,0.094
4459,0.094
4460,0.065
4461,0.065
4462,0.065
4463,0.065
4464,0.065
4465,0.065
4466,0.065
4467,0.065
4468,0.065
4469,0.065
4470,0.065
4471,0.065
4472,0.094
4473,0.094
4474,0.094
4475,0.094
4476,0.132
4477,0.132
4478,0.132
4479,0.132
4480,0.132
4481,0.132
4482,0.094
4483,0.094
4484,0.065
4485,0.065
4486,0.065
4487,0.065
4488,0.065
4489,0.065
4490,0.065
4491,0.065
4492,0.065
4493,0.065
4494,0.065
4495,0.065
4496,0.094
4497,0.094
4498,0.094
4499,0.094
4500,0.132
4501,0.132
4502,0.132
4503,0.132
4504,0.132
4505,0.132
4506,0.094
4507,0.094
4508,0.065
4509,0.065
4510,0.065
4511,0.065
4512,0.065
4513,0.065
4514,0.065
4515,0.065
4516,0.065
4517,0.065
4518,0.065
4519,0.065
4520,0.094
4521,0.094
4522,0.094
4523,0.094
4524,0.132
4525,0.132
4526,0.132
4527,0.132
4528,0.132
4529,0.132
4530,0.094
4531,0.094
4532,0.065
4533,0.065
4534,0.065
4535,0.065
4536,0.065
4537,0.065
4538,0.065
4539,0.065
4540,0.065
4541,0.065
4542,0.065
4543,0.065
4544,0.094
4545,0.094
4546,0.094
4547,0.094
4548,0.132
4549,0.132
4550,0.132
4551,0.132
4552,0.132
4553,0.132
4554,0.094
4555,0.094
4556,0.065
4557,0.065
4558,0.065
4559,0.065
4560,0.065
4561,0.065
4562,0.065
4563,0.065
4564,0.065
4565,0.065
4566,0.065
4567,0.065
4568,0.065
4569,0.065
4570,0.065
4571,0.065
4572,0.065
4573,0.065
4574,0.065
4575,0.065
4576,0.065
4577,0.065
4578,0.065
4579,0.065
4580,0.065
4581,0.065
4582,0.065
4583,0.065
4584,0.065
4585,0.065
4586,0.065
4587,0.065
4588,0.065
4589,0.065
4590,0.065
4591,0.065
4592,0.065
4593,0.065
4594,0.065
4595,0.065
4596,0.065
4597,0.065
4598,0.065
4599,0.065
4600,0.065
4601,0.065
4602,0.065
4603,0.065
4604,0.065
4605,0.065
4606,0.065
4607,0.065
4608,0.065
4609,0.065
4610,0.065
4611,0.065
4612,0.065
4613,0.065
4614,0.065
4615,0.065
4616,0.094
4617,0.094
4618,0.094
4619,0.094
4620,0.132
4621,0.132
4622,0.132
4623,0.132
4624,0.132
4625,0.132
4626,0.094
4627,0.094
4628,0.065
4629,0.065
4630,0.065
4631,0.065
4632,0.065
4633,0.065
4634,0.065
4635,0.065
4636,0.065
4637,0.065
4638,0.065
4639,0.065
4640,0.094
4641,0.094
4642,0.094
4643,0.094
4644,0.132
4645,0.132
4646,0.132
4647,0.132
4648,0.132
4649,0.132
4650,0.094
4651,0.094
4652,0.065
4653,0.065
4654,0.065
4655,0.065
4656,0.065
4657,0.065
4658,0.065
4659,0.065
4660,0.065
4661,0.065
4662,0.065
4663,0.065
4664,0.094
4665,0.094
4666,0.094
4667,0.094
4668,0.132
4669,0.132
4670,0.132
4671,0.132
4672,0.132
4673,0.132
4674,0.094
4675,0.094
4676,0.065
4677,0.065
4678,0.065
4679,0.065
4680,0.065
4681,0.065
4682,0.065
4683,0.065
4684,0.065
4685,0.065
4686,0.065
4687,0.065
4688,0.094
4689,0.094
4690,0.094
4691,0.094
4692,0.132
4693,0.132
4694,0.132
4695,0.132
4696,0.132
4697,0.132
4698,0.094
4699,0.094
4700,0.065
4701,0.065
4702,0.065
4703,0.065
4704,0.065
4705,0.065
4706,0.065
4707,0.065
4708,0.065
4709,0.065
4710,0.065
4711,0.065
4712,0.094
4713,0.094
4714,0.094
4715,0.094
4716,0.132
4717,0.132
4718,0.132
4719,0.132
4720,0.132
4721,0.132
4722,0.094
4723,0.094
4724,0.065
4725,0.065
4726,0.065
4727,0.065
4728,0.065
4729,0.065
4730,0.065
4731,0.065
4732,0.065
4733,0.065
4734,0.065
4735,0.065
4736,0.065
4737,0.065
4738,0.065
4739,0.065
4740,0.065
4741,0.065
4742,0.065
4743,0.065
4744,0.065
4745,0.065
4746,0.065
4747,0.065
4748,0.065
4749,0.065
4750,0.065
4751,0.065
4752,0.065
4753,0.065
4754,0.065
4755,0.065
4756,0.065
4757,0.065
4758,0.065
4759,0.065
4760,0.065
4761,0.065
4762,0.065
4763,0.065
4764,0.065
4765,0.065
4766,0.065
4767,0.065
4768,0.065
4769,0.065
4770,0.065
4771,0.065
4772,0.065
4773,0.065
4774,0.065
4775,0.065
4776,0.065
4777,0.065
4778,0.065
4779,0.065
4780,0.065
4781,0.065
4782,0.065
4783,0.065
4784,0.094
4785,0.094
4786,0.094
4787,0.094
4788,0.132
4789,0.132
4790,0.132
4791,0.132
4792,0.132
4793,0.132
4794,0.094
4795,0.094
4796,0.065
4797,0.065
4798,0.065
4799,0.065
4800,0.065
4801,0.065
4802,0.065
4803,0.065
4804,0.065
4805,0.065
4806,0.065
4807,0.065
4808,0.094
4809,0.094
4810,0.094
4811,0.094
4812,0.132
4813,0.132
4814,0.132
4815,0.132
4816,0.132
4817,0.132
4818,0.094
4819,0.094
4820,0.065
4821,0.065
4822,0.065
4823,0.065
4824,0.065
4825,0.065
4826,0.065
4827,0.065
4828,0.065
4829,0.065
4830,0.065
4831,0.065
4832,0.094
4833,0.094
4834,0.094
4835,0.094
4836,0.132
4837,0.132
4838,0.132
4839,0.132
4840,0.132
4841,0.132
4842,0.094
4843,0.094
4844,0.065
4845,0.065
4846,0.065
4847,0.065
4848,0.065
4849,0.065
4850,0.065
4851,0.065
4852,0.065
4853,0.065
4854,0.065
4855,0.065
4856,0.094
4857,0.094
4858,0.094
4859,0.094
4860,0.132
4861,0.132
4862,0.132
4863,0.132
4864,0.132
4865,0.132
4866,0.094
4867,0.094
4868,0.065
4869,0.065
4870,0.065
4871,0.065
4872,0.065
4873,0.065
4874,0.065
4875,0.065
4876,0.065
4877,0.065
4878,0.065
4879,0.065
4880,0.094
4881,0.094
4882,0.094
4883,0.094
4884,0.132
4885,0.132
4886,0.132
4887,0.132
4888,0.132
4889,0.132
4890,0.094
4891,0.094
4892,0.065
4893,0.065
4894,0.065
4895,0.065
4896,0.065
4897,0.065
4898,0.065
4899,0.065
4900,0.065
4901,0.065
4902,0.065
4903,0.065
4904,0.065
4905,0.065
4906,0.065
4907,0.065
4908,0.065
4909,0.065
4910,0.065
4911,0.065
4912,0.065
4913,0.065
4914,0.065
4915,0.065
4916,0.065
4917,0.065
4918,0.065
4919,0.065
4920,0.065
4921,0.065
4922,0.065
4923,0.065
4924,0.065
4925,0.065
4926,0.065
4927,0.065
4928,0.065
4929,0.065
4930,0.065
4931,0.065
4932,0.065
4933,0.065
4934,0.065
4935,0.065
4936,0.065
4937,0.065
4938,0.065
4939,0.065
4940,0.065
4941,0.065
4942,0.065
4943,0.065
4944,0.065
4945,0.065
4946,0.065
4947,0.065
4948,0.065
4949,0.065
4950,0.065
4951,0.065
4952,0.094
4953,0.094
4954,0.094
4955,0.094
4956,0.132
4957,0.132
4958,0.132
4959,0.132
4960,0.132
4961,0.132
4962,0.094
4963,0.094
4964,0.065
4965,0.065
4966,0.065
4967,0.065
4968,0.065
4969,0.065
4970,0.065
4971,0.065
4972,0.065
4973,0.065
4974,0.065
4975,0.065
4976,0.094
4977,0.094
4978,0.094
4979,0.094
4980,0.132
4981,0.132
4982,0.132
4983,0.132
4984,0.132
4985,0.132
4986,0.094
4987,0.094
4988,0.065
4989,0.065
4990,0.065
4991,0.065
4992,0.065
4993,0.065
4994,0.065
4995,0.065
4996,0.065
4997,0.065
4998,0.065
4999,0.065
5000,0.094
5001,0.094
5002,0.094
5003,0.094
5004,0.132
5005,0.132
5006,0.132
5007,0.132
5008,0.132
5009,0.132
5010,0.094
5011,0.094
5012,0.065
5013,0.065
5014,0.065
5015,0.065
5016,0.065
5017,0.065
5018,0.065
5019,0.065
5020,0.065
5021,0.065
5022,0.065
5023,0.065
5024,0.094
5025,0.094
5026,0.094
5027,0.094
5028,0.132
5029,0.132
5030,0.132
5031,0.132
5032,0.132
5033,0.132
5034,0.094
5035,0.094
5036,0.065
5037,0.065
5038,0.065
5039,0.065
5040,0.065
5041,0.065
5042,0.065
5043,0.065
5044,0.065
5045,0.065
5046,0.065
5047,0.065
5048,0.094
5049,0.094
5050,0.094
5051,0.094
5052,0.132
5053,0.132
5054,0.132
5055,0.132
5056,0.132
5057,0.132
5058,0.094
5059,0.094
5060,0.065
5061,0.065
5062,0.065
5063,0.065
5064,0.065
5065,0.065
5066,0.065
5067,0.065
5068,0.065
5069,0.065
5070,0.065
5071,0.065
5072,0.065
5073,0.065
5074,0.065
5075,0.065
5076,0.065
5077,0.065
5078,0.065
5079,0.065
5080,0.065
5081,0.065
5082,0.065
5083,0.065
5084,0.065
5085,0.065
5086,0.065
5087,0.065
5088,0.065
5089,0.065
5090,0.065
5091,0.065
5092,0.065
5093,0.065
5094,0.065
5095,0.065
5096,0.065
5097,0.065
5098,0.065
5099,0.065
5100,0.065
5101,0.065
5102,0.065
5103,0.065
5104,0.065
5105,0.065
5106,0.065
5107,0.065
5108,0.065
5109,0.065
5110,0.065
5111,0.065
5112,0.065
5113,0.065
5114,0.065
5115,0.065
5116,0.065
5117,0.065
5118,0.065
5119,0.065
5120,0.094
5121,0.094
5122,0.094
5123,0.094
5124,0.132
5125,0.132
5126,0.132
5127,0.132
5128,0.132
5129,0.132
5130,0.094
5131,0.094
5132,0.065
5133,0.065
5134,0.065
5135,0.065
5136,0.065
5137,0.065
5138,0.065
5139,0.065
5140,0.065
5141,0.065
5142,0.065
5143,0.065
5144,0.094
5145,0.094
5146,0.094
5147,0.094
5148,0.132
5149,0.132
5150,0.132
5151,0.132
5152,0.132
5153,0.132
5154,0.094
5155,0.094
5156,0.065
5157,0.065
5158,0.065
5159,0.065
5160,0.065
5161,0.065
5162,0.065
5163,0.065
5164,0.065
5165,0.065
5166,0.065
5167,0.065
5168,0.094
5169,0.094
5170,0.094
5171,0.094
5172,0.132
5173,0.132
5174,0.132
5175,0.132
5176,0.132
5177,0.132
5178,0.094
5179,0.094
5180,0.065
5181,0.065
5182,0.065
5183,0.065
5184,0.065
5185,0.065
5186,0.065
5187,0.065
5188,0.065
5189,0.065
5190,0.065
5191,0.065
5192,0.094
5193,0.094
5194,0.094
5195,0.094
5196,0.132
5197,0.132
5198,0.132
5199,0.132
5200,0.132
5201,0.132
5202,0.094
5203,0.094
5204,0.065
5205,0.065
5206,0.065
5207,0.065
5208,0.065
5209,0.065
5210,0.065
5211,0.065
5212,0.065
5213,0.065
5214,0.065
5215,0.065
5216,0.094
5217,0.094
5218,0.094
5219,0.094
5220,0.132
5221,0.132
5222,0.132
5223,0.132
5224,0.132
5225,0.132
5226,0.094
5227,0.094
5228,0.065
5229,0.065
5230,0.065
5231,0.065
5232,0.065
5233,0.065
5234,0.065
5235,0.065
5236,0.065
5237,0.065
5238,0.065
5239,0.065
5240,0.065
5241,0.065
5242,0.065
5243,0.065
5244,0.065
5245,0.065
5246,0.065
5247,0.065
5248,0.065
5249,0.065
5250,0.065
5251,0.065
5252,0.065
5253,0.065
5254,0.065
5255,0.065
5256,0.065
5257,0.065
5258,0.065
5259,0.065
5260,0.065
5261,0.065
5262,0.065
5263,0.065
5264,0.065
5265,0.065
5266,0.065
5267,0.065
5268,0.065
5269,0.065
5270,0.065
5271,0.065
5272,0.065
5273,0.065
5274,0.065
5275,0.065
5276,0.065
5277,0.065
5278,0.065
5279,0.065
5280,0.065
5281,0.065
5282,0.065
5283,0.065
5284,0.065
5285,0.065
5286,0.065
5287,0.065
5288,0.094
5289,0.094
5290,0.094
5291,0.094
5292,0.132
5293,0.132
5294,0.132
5295,0.132
5296,0.132
5297,0.132
5298,0.094
5299,0.094
5300,0.065
5301,0.065
5302,0.065
5303,0.065
5304,0.065
5305,0.065
5306,0.065
5307,0.065
5308,0.065
5309,0.065
5310,0.065
5311,0.065
5312,0.094
5313,0.094
5314,0.094
5315,0.094
5316,0.132
5317,0.132
5318,0.132
5319,0.132
5320,0.132
5321,0.132
5322,0.094
5323,0.094
5324,0.065
5325,0.065
5326,0.065
5327,0.065
5328,0.065
5329,0.065
5330,0.065
5331,0.065
5332,0.065
5333,0.065
5334,0.065
5335,0.065
5336,0.094
5337,0.094
5338,0.094
5339,0.094
5340,0.132
5341,0.132
5342,0.132
5343,0.132
5344,0.132
5345,0.132
5346,0.094
5347,0.094
5348,0.065
5349,0.065
5350,0.065
5351,0.065
5352,0.065
5353,0.065
5354,0.065
5355,0.065
5356,0.065
5357,0.065
5358,0.065
5359,0.065
5360,0.094
5361,0.094
5362,0.094
5363,0.094
5364,0.132
5365,0.132
5366,0.132
5367,0.132
5368,0.132
5369,0.132
5370,0.094
5371,0.094
5372,0.065
5373,0.065
5374,0.065
5375,0.065
5376,0.065
5377,0.065
5378,0.065
5379,0.065
5380,0.065
5381,0.065
5382,0.065
5383,0.065
5384,0.094
5385,0.094
5386,0.094
5387,0.094
5388,0.132
5389,0.132
5390,0.132
5391,0.132
5392,0.132
5393,0.132
5394,0.094
5395,0.094
5396,0.065
5397,0.065
5398,0.065
5399,0.065
5400,0.065
5401,0.065
5402,0.065
5403,0.065
5404,0.065
5405,0.065
5406,0.065
5407,0.065
5408,0.065
5409,0.065
5410,0.065
5411,0.065
5412,0.065
5413,0.065
5414,0.065
5415,0.065
5416,0.065
5417,0.065
5418,0.065
5419,0.065
5420,0.065
5421,0.065
5422,0.065
5423,0.065
5424,0.065
5425,0.065
5426,0.065
5427,0.065
5428,0.065
5429,0.065
5430,0.065
5431,0.065
5432,0.065
5433,0.065
5434,0.065
5435,0.065
5436,0.065
5437,0.065
5438,0.065
5439,0.065
5440,0.065
5441,0.065
5442,0.065
5443,0.065
5444,0.065
5445,0.065
5446,0.065
5447,0.065
5448,0.065
5449,0.065
5450,0.065
5451,0.065
5452,0.065
5453,0.065
5454,0.065
5455,0.065
5456,0.094
5457,0.094
5458,0.094
5459,0.094
5460,0.132
5461,0.132
5462,0.132
5463,0.132
5464,0.132
5465,0.132
5466,0.094
5467,0.094
5468,0.065
5469,0.065
5470,0.065
5471,0.065
5472,0.065
5473,0.065
5474,0.065
5475,0.065
5476,0.065
5477,0.065
5478,0.065
5479,0.065
5480,0.094
5481,0.094
5482,0.094
5483,0.094
5484,0.132
5485,0.132
5486,0.132
5487,0.132
5488,0.132
5489,0.132
5490,0.094
5491,0.094
5492,0.065
5493,0.065
5494,0.065
5495,0.065
5496,0.065
5497,0.065
5498,0.065
5499,0.065
5500,0.065
5501,0.065
5502,0.065
5503,0.065
5504,0.094
5505,0.094
5506,0.094
5507,0.094
5508,0.132
5509,0.132
5510,0.132
5511,0.132
5512,0.132
5513,0.132
5514,0.094
5515,0.094
5516,0.065
5517,0.065
5518,0.065
5519,0.065
5520,0.065
5521,0.065
5522,0.065
5523,0.065
5524,0.065
5525,0.065
5526,0.065
5527,0.065
5528,0.094
5529,0.094
5530,0.094
5531,0.094
5532,0.132
5533,0.132
5534,0.132
5535,0.132
5536,0.132
5537,0.132
5538,0.094
5539,0.094
5540,0.065
5541,0.065
5542,0.065
5543,0.065
5544,0.065
5545,0.065
5546,0.065
5547,0.065
5548,0.065
5549,0.065
5550,0.065
5551,0.065
5552,0.094
5553,0.094
5554,0.094
5555,0.094
5556,0.132
5557,0.132
5558,0.132
5559,0.132
5560,0.132
5561,0.132
5562,0.094
5563,0.094
5564,0.065
5565,0.065
5566,0.065
5567,0.065
5568,0.065
5569,0.065
5570,0.065
5571,0.065
5572,0.065
5573,0.065
5574,0.065
5575,0.065
5576,0.065
5577,0.065
5578,0.065
5579,0.065
5580,0.065
5581,0.065
5582,0.065
5583,0.065
5584,0.065
5585,0.065
5586,0.065
5587,0.065
5588,0.065
5589,0.065
5590,0.065
5591,0.065
5592,0.065
5593,0.065
5594,0.065
5595,0.065
5596,0.065
5597,0.065
5598,0.065
5599,0.065
5600,0.065
5601,0.065
5602,0.065
5603,0.065
5604,0.065
5605,0.065
5606,0.065
5607,0.065
5608,0.065
5609,0.065
5610,0.065
5611,0.065
5612,0.065
5613,0.065
5614,0.065
5615,0.065
5616,0.065
5617,0.065
5618,0.065
5619,0.065
5620,0.065
5621,0.065
5622,0.065
5623,0.065
5624,0.094
5625,0.094
5626,0.094
5627,0.094
5628,0.132
5629,0.132
5630,0.132
5631,0.132
5632,0.132
5633,0.132
5634,0.094
5635,0.094
5636,0.065
5637,0.065
5638,0.065
5639,0.065
5640,0.065
5641,0.065
5642,0.065
5643,0.065
5644,0.065
5645,0.065
5646,0.065
5647,0.065
5648,0.094
5649,0.094
5650,0.094
5651,0.094
5652,0.132
5653,0.132
5654,0.132
5655,0.132
5656,0.132
5657,0.132
5658,0.094
5659,0.094
5660,0.065
5661,0.065
5662,0.065
5663,0.065
5664,0.065
5665,0.065
5666,0.065
5667,0.065
5668,0.065
5669,0.065
5670,0.065
5671,0.065
5672,0.094
5673,0.094
5674,0.094
5675,0.094
5676,0.132
5677,0.132
5678,0.132
5679,0.132
5680,0.132
5681,0.132
5682,0.094
5683,0.094
5684,0.065
5685,0.065
5686,0.065
5687,0.065
5688,0.065
5689,0.065
5690,0.065
5691,0.065
5692,0.065
5693,0.065
5694,0.065
5695,0.065
5696,0.094
5697,0.094
5698,0.094
5699,0.094
5700,0.132
5701,0.132
5702,0.132
5703,0.132
5704,0.132
5705,0.132
5706,0.094
5707,0.094
5708,0.065
5709,0.065
5710,0.065
5711,0.065
5712,0.065
5713,0.065
5714,0.065
5715,0.065
5716,0.065
5717,0.065
5718,0.065
5719,0.065
5720,0.094
5721,0.094
5722,0.094
5723,0.094
5724,0.132
5725,0.132
5726,0.132
5727,0.132
5728,0.132
5729,0.132
5730,0.094
5731,0.094
5732,0.065
5733,0.065
5734,0.065
5735,0.065
5736,0.065
5737,0.065
5738,0.065
5739,0.065
5740,0.065
5741,0.065
5742,0.065
5743,0.065
5744,0.065
5745,0.065
5746,0.065
5747,0.065
5748,0.065
5749,0.065
5750,0.065
5751,0.065
5752,0.065
5753,0.065
5754,0.065
5755,0.065
5756,0.065
5757,0.065
5758,0.065
5759,0.065
5760,0.065
5761,0.065
5762,0.065
5763,0.065
5764,0.065
5765,0.065
5766,0.065
5767,0.065
5768,0.065
5769,0.065
5770,0.065
5771,0.065
5772,0.065
5773,0.065
5774,0.065
5775,0.065
5776,0.065
5777,0.065
5778,0.065
5779,0.065
5780,0.065
5781,0.065
5782,0.065
5783,0.065
5784,0.065
5785,0.065
5786,0.065
5787,0.065
5788,0.065
5789,0.065
5790,0.065
5791,0.065
5792,0.094
5793,0.094
5794,0.094
5795,0.094
5796,0.132
5797,0.132
5798,0.132
5799,0.132
5800,0.132
5801,0.132
5802,0.094
5803,0.094
5804,0.065
5805,0.065
5806,0.065
5807,0.065
5808,0.065
5809,0.065
5810,0.065
5811,0.065
5812,0.065
5813,0.065
5814,0.065
5815,0.065
5816,0.094
5817,0.094
5818,0.094
5819,0.094
5820,0.132
5821,0.132
5822,0.132
5823,0.132
5824,0.132
5825,0.132
5826,0.094
5827,0.094
5828,0.065
5829,0.065
5830,0.065
5831,0.065
5832,0.065
5833,0.065
5834,0.065
5835,0.065
5836,0.065
5837,0.065
5838,0.065
5839,0.065
5840,0.094
5841,0.094
5842,0.094
5843,0.094
5844,0.132
5845,0.132
5846,0.132
5847,0.132
5848,0.132
5849,0.132
5850,0.094
5851,0.094
5852,0.065
5853,0.065
5854,0.065
5855,0.065
5856,0.065
5857,0.065
5858,0.065
5859,0.065
5860,0.065
5861,0.065
5862,0.065
5863,0.065
5864,0.094
5865,0.094
5866,0.094
5867,0.094
5868,0.132
5869,0.132
5870,0.132
5871,0.132
5872,0.132
5873,0.132
5874,0.094
5875,0.094
5876,0.065
5877,0.065
5878,0.065
5879,0.065
5880,0.065
5881,0.065
5882,0.065
5883,0.065
5884,0.065
5885,0.065
5886,0.065
5887,0.065
5888,0.094
5889,0.094
5890,0.094
5891,0.094
5892,0.132
5893,0.132
5894,0.132
5895,0.132
5896,0.132
5897,0.132
5898,0.094
5899,0.094
5900,0.065
5901,0.065
5902,0.065
5903,0.065
5904,0.065
5905,0.065
5906,0.065
5907,0.065
5908,0.065
5909,0.065
5910,0.065
5911,0.065
5912,0.065
5913,0.065
5914,0.065
5915,0.065
5916,0.065
5917,0.065
5918,0.065
5919,0.065
5920,0.065
5921,0.065
5922,0.065
5923,0.065
5924,0.065
5925,0.065
5926,0.065
5927,0.065
5928,0.065
5929,0.065
5930,0.065
5931,0.065
5932,0.065
5933,0.065
5934,0.065
5935,0.065
5936,0.065
5937,0.065
5938,0.065
5939,0.065
5940,0.065
5941,0.065
5942,0.065
5943,0.065
5944,0.065
5945,0.065
5946,0.065
5947,0.065
5948,0.065
5949,0.065
5950,0.065
5951,0.065
5952,0.065
5953,0.065
5954,0.065
5955,0.065
5956,0.065
5957,0.065
5958,0.065
5959,0.065
5960,0.094
5961,0.094
5962,0.094
5963,0.094
5964,0.132
5965,0.132
5966,0.132
5967,0.132
5968,0.132
5969,0.132
5970,0.094
5971,0.094
5972,0.065
5973,0.065
5974,0.065
5975,0.065
5976,0.065
5977,0.065
5978,0.065
5979,0.065
5980,0.065
5981,0.065
5982,0.065
5983,0.065
5984,0.094
5985,0.094
5986,0.094
5987,0.094
5988,0.132
5989,0.132
5990,0.132
5991,0.132
5992,0.132
5993,0.132
5994,0.094
5995,0.094
5996,0.065
5997,0.065
5998,0.065
5999,0.065
6000,0.065
6001,0.065
6002,0.065
6003,0.065
6004,0.065
6005,0.065
6006,0.065
6007,0.065
6008,0.094
6009,0.094
6010,0.094
6011,0.094
6012,0.132
6013,0.132
6014,0.132
6015,0.132
6016,0.132
6017,0.132
6018,0.094
6019,0.094
6020,0.065
6021,0.065
6022,0.065
6023,0.065
6024,0.065
6025,0.065
6026,0.065
6027,0.065
6028,0.065
6029,0.065
6030,0.065
6031,0.065
6032,0.094
6033,0.094
6034,0.094
6035,0.094
6036,0.132
6037,0.132
6038,0.132
6039,0.132
6040,0.132
6041,0.132
6042,0.094
6043,0.094
6044,0.065
6045,0.065
6046,0.065
6047,0.065
6048,0.065
6049,0.065
6050,0.065
6051,0.065
6052,0.065
6053,0.065
6054,0.065
6055,0.065
6056,0.094
6057,0.094
6058,0.094
6059,0.094
6060,0.132
6061,0.132
6062,0.132
6063,0.132
6064,0.132
6065,0.132
6066,0.094
6067,0.094
6068,0.065
6069,0.065
6070,0.065
6071,0.065
6072,0.065
6073,0.065
6074,0.065
6075,0.065
6076,0.065
6077,0.065
6078,0.065
6079,0.065
6080,0.065
6081,0.065
6082,0.065
6083,0.065
6084,0.065
6085,0.065
6086,0.065
6087,0.065
6088,0.065
6089,0.065
6090,0.065
6091,0.065
6092,0.065
6093,0.065
6094,0.065
6095,0.065
6096,0.065
6097,0.065
6098,0.065
6099,0.065
6100,0.065
6101,0.065
6102,0.065
6103,0.065
6104,0.065
6105,0.065
6106,0.065
6107,0.065
6108,0.065
6109,0.065
6110,0.065
6111,0.065
6112,0.065
6113,0.065
6114,0.065
6115,0.065
6116,0.065
6117,0.065
6118,0.065
6119,0.065
6120,0.065
6121,0.065
6122,0.065
6123,0.065
6124,0.065
6125,0.065
6126,0.065
6127,0.065
6128,0.094
6129,0.094
6130,0.094
6131,0.094
6132,0.132
6133,0.132
6134,0.132
6135,0.132
6136,0.132
6137,0.132
6138,0.094
6139,0.094
